epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,2085.7,1.86112,1.53785,1.81176,0.60745,0.57627,0.58074,0.24048,1.94826,1.54268,2.00782,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
31,2154.44,1.8503,1.50406,1.80303,0.62098,0.57686,0.5848,0.24323,1.95494,1.50459,2.02711,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
32,2222.95,1.83542,1.49995,1.79607,0.63401,0.57043,0.60295,0.26291,1.91819,1.45329,1.99354,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
33,2291.87,1.82073,1.46062,1.77686,0.6398,0.5471,0.57573,0.25208,1.92774,1.49826,2.01175,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
34,2360.76,1.81477,1.42678,1.78155,0.65551,0.59673,0.62003,0.27403,1.87632,1.42172,1.96426,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
35,2429.58,1.78901,1.41919,1.74534,0.66123,0.59088,0.60391,0.26924,1.85557,1.40471,1.95865,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
36,2498.51,1.77765,1.38773,1.73928,0.6465,0.59848,0.61152,0.27752,1.84897,1.39676,1.9633,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
37,2567.49,1.75986,1.36144,1.72504,0.65268,0.60549,0.61582,0.28036,1.83624,1.38181,1.94339,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
38,2636.08,1.73723,1.33745,1.70486,0.66755,0.59264,0.61173,0.27593,1.8508,1.38269,1.94472,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
39,2704.78,1.73452,1.33918,1.70325,0.64283,0.62481,0.63114,0.28571,1.83891,1.35592,1.93968,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
40,2773.41,1.73101,1.31935,1.69647,0.66001,0.63822,0.65014,0.30203,1.80936,1.29849,1.92599,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
41,2842.52,1.70963,1.27705,1.67787,0.6371,0.64115,0.6399,0.29589,1.79411,1.30326,1.91401,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
42,2911.04,1.67739,1.26499,1.66247,0.69834,0.62244,0.65284,0.31098,1.78075,1.29997,1.90903,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
43,2979.74,1.67143,1.24298,1.6654,0.66496,0.64641,0.64838,0.30797,1.75935,1.28699,1.87362,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
44,3048.33,1.66837,1.23823,1.65008,0.65582,0.65576,0.65251,0.3045,1.80928,1.28609,1.92155,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
45,3116.98,1.62537,1.19821,1.61915,0.65645,0.63296,0.64565,0.30522,1.78541,1.28559,1.91586,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
46,3185.46,1.63958,1.21729,1.63852,0.6783,0.61894,0.65029,0.3087,1.76825,1.28204,1.88834,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
47,3253.8,1.63635,1.18067,1.62455,0.66423,0.63647,0.6518,0.31217,1.75157,1.2593,1.85615,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
48,3322.3,1.62525,1.18961,1.61944,0.69511,0.63939,0.66206,0.31824,1.74356,1.23232,1.86281,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
49,3391.04,1.60705,1.15416,1.60662,0.66923,0.66219,0.66951,0.33271,1.70351,1.21021,1.83146,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
50,3459.56,1.59955,1.16349,1.60561,0.67213,0.66511,0.66942,0.32531,1.72693,1.19875,1.85027,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
51,3528.03,1.56584,1.13412,1.56844,0.69739,0.67037,0.68363,0.33,1.70673,1.19198,1.83805,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
52,3596.55,1.56933,1.14075,1.58168,0.6995,0.65167,0.66561,0.33553,1.68401,1.18529,1.82431,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
53,3665.19,1.55876,1.1235,1.55208,0.68551,0.69939,0.68536,0.33933,1.67839,1.18953,1.80718,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
54,3733.58,1.54326,1.10016,1.56743,0.72307,0.64855,0.68941,0.34567,1.7042,1.16265,1.82404,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012
55,3802.07,1.5252,1.08728,1.54746,0.70643,0.68615,0.70778,0.35491,1.67164,1.16104,1.80976,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616
56,3870.48,1.52455,1.09968,1.54777,0.7309,0.6692,0.70196,0.34479,1.67055,1.15953,1.81524,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
57,3938.88,1.5282,1.07812,1.54419,0.69001,0.67914,0.69547,0.35388,1.67511,1.14821,1.79138,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824
58,4007.15,1.51562,1.07454,1.53569,0.70186,0.69482,0.70865,0.37059,1.63524,1.12479,1.78391,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428
59,4075.43,1.49049,1.06233,1.52325,0.72099,0.69625,0.70111,0.36313,1.62463,1.09987,1.7796,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032
60,4143.69,1.47111,1.04993,1.51132,0.73418,0.68927,0.7178,0.37162,1.62892,1.13165,1.77223,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
61,4212.16,1.46772,1.04367,1.50286,0.72571,0.68812,0.71583,0.37714,1.60319,1.09771,1.76093,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
62,4280.62,1.45321,1.02189,1.49179,0.73326,0.67641,0.70853,0.3693,1.62184,1.12009,1.77416,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
63,4348.98,1.45234,1.01716,1.49058,0.70519,0.70602,0.7029,0.37441,1.60077,1.09708,1.74628,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
64,4417.34,1.44452,1.01277,1.48266,0.73911,0.70251,0.72573,0.38211,1.58719,1.07553,1.75096,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
65,4485.72,1.43634,1.0097,1.48097,0.71122,0.72355,0.70379,0.37743,1.59039,1.08374,1.76402,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
