epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1466.14,1.09225,0.72845,1.11431,0.81086,0.74168,0.7669,0.47915,1.30921,0.8811,1.34375,0.0018812,0.0018812,0.0018812
14,1514.49,1.0897,0.72354,1.11006,0.81702,0.7359,0.76979,0.47773,1.29096,0.88023,1.34215,0.0018713,0.0018713,0.0018713
15,1562.81,1.08236,0.73003,1.11736,0.81036,0.73933,0.76889,0.48143,1.29775,0.86377,1.36004,0.0018614,0.0018614,0.0018614
16,1611.15,1.0842,0.72463,1.11101,0.7738,0.75979,0.7602,0.47873,1.28019,0.88838,1.33608,0.0018515,0.0018515,0.0018515
17,1659.39,1.06845,0.70605,1.09592,0.80336,0.76447,0.781,0.49808,1.27474,0.86773,1.32715,0.0018416,0.0018416,0.0018416
18,1707.71,1.05707,0.71618,1.10028,0.80337,0.76388,0.78122,0.49103,1.26262,0.83646,1.33864,0.0018317,0.0018317,0.0018317
19,1755.86,1.04476,0.67905,1.08794,0.81548,0.76198,0.77995,0.49704,1.241,0.83222,1.32074,0.0018218,0.0018218,0.0018218
20,1804.04,1.06052,0.70607,1.1036,0.80224,0.76388,0.77278,0.49902,1.2558,0.85947,1.33477,0.0018119,0.0018119,0.0018119
21,1852.28,1.03603,0.67639,1.08327,0.79859,0.75161,0.7763,0.50107,1.22471,0.84043,1.31469,0.001802,0.001802,0.001802
22,1900.55,1.05063,0.69624,1.09744,0.82951,0.75395,0.79112,0.50623,1.2331,0.82132,1.32435,0.0017921,0.0017921,0.0017921
23,1948.87,1.03032,0.67408,1.0847,0.80174,0.74518,0.77787,0.49898,1.25999,0.84532,1.3188,0.0017822,0.0017822,0.0017822
24,1997.19,1.00914,0.6728,1.07512,0.82781,0.75628,0.78323,0.49517,1.23617,0.84218,1.32031,0.0017723,0.0017723,0.0017723
25,2045.51,1.01595,0.67988,1.08235,0.83461,0.74322,0.77947,0.49972,1.24767,0.83682,1.33503,0.0017624,0.0017624,0.0017624
26,2093.79,1.01684,0.66886,1.08056,0.80716,0.76505,0.78324,0.50973,1.22254,0.83846,1.31641,0.0017525,0.0017525,0.0017525
27,2142.18,1.01026,0.67277,1.07442,0.79131,0.79544,0.79721,0.51801,1.20958,0.82049,1.2973,0.0017426,0.0017426,0.0017426
28,2190.5,1.00807,0.65732,1.07818,0.82332,0.79077,0.80779,0.53324,1.1811,0.7949,1.27052,0.0017327,0.0017327,0.0017327
29,2238.91,0.99927,0.65419,1.0707,0.83968,0.75511,0.80336,0.53103,1.20287,0.79612,1.28055,0.0017228,0.0017228,0.0017228
30,2287.17,0.98529,0.64134,1.06396,0.83567,0.76088,0.80329,0.5281,1.19104,0.80045,1.2845,0.0017129,0.0017129,0.0017129
31,2335.49,0.98794,0.6492,1.05644,0.83661,0.75628,0.79472,0.52522,1.21205,0.81225,1.32399,0.001703,0.001703,0.001703
32,2383.89,0.99479,0.64828,1.06844,0.84523,0.74868,0.79871,0.52661,1.18212,0.80208,1.28041,0.0016931,0.0016931,0.0016931
33,2432.22,0.97464,0.6375,1.05538,0.844,0.74939,0.7994,0.53429,1.18165,0.82399,1.29004,0.0016832,0.0016832,0.0016832
34,2480.61,0.97899,0.63904,1.06443,0.83135,0.76914,0.78745,0.51919,1.20017,0.7934,1.30208,0.0016733,0.0016733,0.0016733
35,2529.01,0.97905,0.64222,1.05538,0.80701,0.79185,0.80111,0.52361,1.18483,0.79347,1.29649,0.0016634,0.0016634,0.0016634
36,2577.39,0.96599,0.63378,1.05113,0.80277,0.77674,0.79186,0.53662,1.16075,0.79531,1.28783,0.0016535,0.0016535,0.0016535
37,2625.69,0.97258,0.63658,1.0572,0.84252,0.76505,0.79577,0.53515,1.17024,0.7798,1.29357,0.0016436,0.0016436,0.0016436
38,2673.95,0.94487,0.6181,1.03638,0.81866,0.78364,0.799,0.5376,1.1576,0.77692,1.28701,0.0016337,0.0016337,0.0016337
39,2722.23,0.95258,0.62663,1.04681,0.8202,0.76797,0.79136,0.53125,1.14686,0.78683,1.27694,0.0016238,0.0016238,0.0016238
40,2770.6,0.94604,0.61191,1.04201,0.83228,0.77966,0.79147,0.53794,1.14329,0.77253,1.28941,0.0016139,0.0016139,0.0016139
41,2818.93,0.94472,0.6095,1.04338,0.83427,0.77206,0.79627,0.53615,1.14066,0.77675,1.3021,0.001604,0.001604,0.001604
