epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
103,5159.09,1.14198,0.75519,1.25536,0.80179,0.76213,0.78685,0.49126,1.27087,0.85599,1.51616,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
104,5209.04,1.13375,0.75883,1.25063,0.80673,0.75219,0.78133,0.48383,1.27078,0.86942,1.53509,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
105,5258.9,1.14204,0.74856,1.25604,0.81925,0.73377,0.7805,0.48928,1.27358,0.87857,1.53242,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
106,5308.23,1.13199,0.75448,1.25882,0.82297,0.73632,0.79086,0.49857,1.24839,0.84144,1.51062,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
107,5358.06,1.11214,0.73403,1.24349,0.82948,0.74771,0.78787,0.49843,1.25843,0.84547,1.52616,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
108,5407.72,1.11712,0.73759,1.23951,0.80052,0.76932,0.79274,0.49982,1.27444,0.8448,1.53313,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
109,5457.63,1.10147,0.72793,1.23181,0.80676,0.77351,0.78618,0.49748,1.2605,0.84875,1.51785,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
110,5507.1,1.10018,0.72674,1.23834,0.81999,0.76154,0.79092,0.50131,1.24372,0.84842,1.51709,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
111,5556.89,1.10724,0.73547,1.23561,0.82193,0.75044,0.79441,0.51059,1.25218,0.85703,1.52249,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
112,5606.56,1.10271,0.74046,1.24242,0.80591,0.75687,0.78825,0.50666,1.2258,0.82924,1.5046,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
113,5656.29,1.1013,0.73376,1.23564,0.80048,0.77144,0.7917,0.50911,1.23727,0.83579,1.5153,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
114,5705.75,1.08908,0.72611,1.23469,0.80049,0.77615,0.79835,0.51028,1.22466,0.82355,1.49384,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
