epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
64,3204.8,0.98196,0.61734,1.06516,0.84173,0.77086,0.80079,0.5261,1.1826,0.78859,1.29268,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
65,3255.37,0.98572,0.61589,1.0634,0.81942,0.78768,0.80682,0.53292,1.17796,0.7802,1.29229,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
66,3306.16,0.97483,0.62002,1.05478,0.82726,0.78091,0.808,0.54016,1.16939,0.76918,1.2856,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
67,3356.91,0.97878,0.61622,1.06568,0.81587,0.78083,0.80923,0.54384,1.17924,0.7833,1.30094,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
68,3407.59,0.97136,0.61313,1.06665,0.84264,0.77908,0.81096,0.54007,1.15216,0.76812,1.28509,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
69,3458.54,0.97202,0.61877,1.06083,0.83425,0.76776,0.81073,0.54313,1.14239,0.76269,1.26655,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
70,3509.58,0.96626,0.60719,1.05643,0.84221,0.77674,0.81619,0.54554,1.14498,0.76216,1.27298,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
71,3560.57,0.9726,0.61041,1.05596,0.83489,0.77148,0.81353,0.5503,1.14212,0.76066,1.27484,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
72,3611.33,0.97038,0.61412,1.05877,0.82476,0.78944,0.80722,0.54264,1.14331,0.7786,1.27534,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
73,3662.39,0.97133,0.60718,1.05606,0.83528,0.76759,0.80162,0.54413,1.13214,0.75958,1.26098,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
