epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2465.34,1.50135,1.05452,1.40316,0.69037,0.66861,0.67664,0.33815,1.68211,1.16309,1.62839,0.0011882,0.0011882,0.0011882
43,2523.72,1.49802,1.04916,1.40855,0.72199,0.6815,0.70595,0.3528,1.65747,1.13434,1.59143,0.0011684,0.0011684,0.0011684
44,2582.01,1.48965,1.04285,1.39708,0.70844,0.67212,0.68548,0.35068,1.6589,1.15267,1.58734,0.0011486,0.0011486,0.0011486
45,2640.32,1.46729,1.01467,1.3728,0.70249,0.69829,0.70188,0.35571,1.6571,1.11037,1.58463,0.0011288,0.0011288,0.0011288
46,2698.53,1.46649,1.01729,1.38323,0.72153,0.65723,0.68957,0.35551,1.66279,1.12783,1.59838,0.001109,0.001109,0.001109
47,2756.94,1.44515,0.97082,1.36286,0.73251,0.67212,0.71008,0.36931,1.60968,1.09019,1.56561,0.0010892,0.0010892,0.0010892
48,2815.15,1.4531,0.99783,1.36917,0.71265,0.703,0.712,0.36765,1.63739,1.06227,1.58549,0.0010694,0.0010694,0.0010694
49,2873.25,1.4279,0.96259,1.34934,0.73194,0.67346,0.71286,0.38012,1.60327,1.0767,1.55127,0.0010496,0.0010496,0.0010496
50,2931.46,1.42441,0.97768,1.3495,0.72907,0.69672,0.71675,0.37857,1.59452,1.05977,1.54257,0.0010298,0.0010298,0.0010298
51,2989.86,1.38651,0.94215,1.31946,0.74516,0.67212,0.71372,0.38646,1.57454,1.0532,1.5343,0.00101,0.00101,0.00101
52,3048.11,1.4233,0.95885,1.35056,0.73294,0.70719,0.72977,0.38831,1.56168,1.05565,1.52649,0.0009902,0.0009902,0.0009902
53,3106.58,1.39989,0.94397,1.32561,0.75708,0.68556,0.71553,0.38296,1.58895,1.05106,1.55641,0.0009704,0.0009704,0.0009704
54,3165.16,1.37157,0.92563,1.32073,0.75981,0.71245,0.73129,0.39673,1.53603,1.02117,1.51379,0.0009506,0.0009506,0.0009506
55,3223.57,1.36941,0.92069,1.32225,0.75443,0.70385,0.7343,0.40016,1.52845,1.04202,1.50976,0.0009308,0.0009308,0.0009308
56,3281.99,1.36055,0.92306,1.31536,0.74847,0.72355,0.75083,0.40526,1.51104,1.00744,1.50425,0.000911,0.000911,0.000911
57,3340.44,1.35818,0.90626,1.30115,0.75818,0.71654,0.73594,0.40269,1.53393,1.0102,1.50696,0.0008912,0.0008912,0.0008912
58,3398.75,1.33131,0.89014,1.29386,0.74798,0.73374,0.73704,0.4114,1.49361,1.01688,1.48452,0.0008714,0.0008714,0.0008714
59,3457.19,1.30613,0.88529,1.28465,0.75496,0.71829,0.74331,0.41541,1.4949,1.02116,1.49836,0.0008516,0.0008516,0.0008516
60,3515.52,1.29295,0.85795,1.26941,0.75628,0.71273,0.74517,0.41495,1.47834,0.97185,1.47285,0.0008318,0.0008318,0.0008318
61,3573.98,1.28351,0.85859,1.26047,0.75315,0.73349,0.74947,0.42205,1.47706,0.96443,1.4715,0.000812,0.000812,0.000812
62,3632.46,1.26511,0.8423,1.25238,0.74841,0.74934,0.75367,0.4249,1.45213,0.96988,1.45629,0.0007922,0.0007922,0.0007922
63,3690.79,1.27335,0.84113,1.25899,0.78368,0.71567,0.74864,0.4291,1.45842,0.97259,1.46922,0.0007724,0.0007724,0.0007724
64,3749.24,1.2471,0.82721,1.2447,0.79346,0.73466,0.75936,0.43467,1.45649,0.95547,1.47816,0.0007526,0.0007526,0.0007526
65,3807.63,1.24925,0.82267,1.24346,0.75998,0.74927,0.7709,0.44122,1.4274,0.94419,1.45589,0.0007328,0.0007328,0.0007328
66,3866.04,1.23989,0.812,1.23012,0.78981,0.7445,0.77157,0.44278,1.44272,0.93013,1.45045,0.000713,0.000713,0.000713
67,3924.3,1.22484,0.80911,1.23207,0.76631,0.7481,0.75839,0.44583,1.41533,0.93225,1.44396,0.0006932,0.0006932,0.0006932
68,3982.57,1.21224,0.79448,1.22608,0.76769,0.74635,0.76828,0.44605,1.40506,0.93095,1.44248,0.0006734,0.0006734,0.0006734
69,4041.05,1.20867,0.79158,1.2219,0.77725,0.7481,0.76823,0.45549,1.38562,0.9194,1.42884,0.0006536,0.0006536,0.0006536
70,4099.25,1.18138,0.7726,1.19791,0.7824,0.75021,0.76661,0.44733,1.38383,0.89387,1.43555,0.0006338,0.0006338,0.0006338
