epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
132,6567.5,1.04722,0.69928,1.18079,0.82909,0.77557,0.79096,0.5221,1.17489,0.83441,1.45915,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
133,6616.65,1.03842,0.69595,1.17655,0.83434,0.76828,0.79056,0.52314,1.16692,0.82296,1.44911,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
134,6665.59,1.02405,0.68182,1.16281,0.82938,0.77791,0.79544,0.52748,1.15069,0.82575,1.45442,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
135,6714.45,1.01261,0.66485,1.15946,0.83617,0.78083,0.79151,0.52911,1.15035,0.82262,1.45579,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
136,6763.38,1.00972,0.6682,1.16175,0.82546,0.79077,0.79592,0.53077,1.13995,0.80717,1.43664,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
137,6812.43,1.02646,0.68252,1.1649,0.84008,0.77677,0.79338,0.52954,1.14719,0.80997,1.44776,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
138,6861.23,1.00853,0.67651,1.1598,0.83229,0.76096,0.79199,0.53765,1.13309,0.81435,1.43775,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
139,6910.25,1.0103,0.66532,1.16532,0.82636,0.78375,0.79228,0.53172,1.13624,0.82257,1.43834,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
140,6959.13,0.99639,0.67285,1.15588,0.82134,0.77382,0.79087,0.53333,1.13093,0.82917,1.43728,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
141,7008.25,1.00339,0.66246,1.15682,0.833,0.77148,0.79255,0.53641,1.12682,0.8087,1.43525,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
142,7057.2,1.0051,0.66507,1.156,0.83657,0.76447,0.79438,0.53136,1.12041,0.79502,1.42776,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
143,7106.14,0.98923,0.66112,1.14795,0.82396,0.77908,0.79078,0.53658,1.11174,0.79449,1.4341,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
144,7155.12,0.98731,0.66999,1.1434,0.84271,0.7557,0.79347,0.53036,1.11858,0.80781,1.44229,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
145,7204.12,0.98252,0.65865,1.1459,0.82993,0.77615,0.7972,0.5377,1.11098,0.79399,1.43707,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
146,7253.19,0.97305,0.65533,1.14022,0.82437,0.77615,0.79314,0.5354,1.10055,0.81025,1.42499,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
147,7302.18,0.98153,0.6579,1.1439,0.83069,0.77424,0.7958,0.54152,1.10115,0.8135,1.42529,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
148,7351.29,0.96873,0.64404,1.13897,0.81786,0.79077,0.79577,0.54538,1.09888,0.79169,1.41773,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
149,7400.51,0.98095,0.65121,1.14139,0.82571,0.77966,0.79687,0.54397,1.08594,0.794,1.4037,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
150,7449.6,0.96169,0.63786,1.12893,0.83146,0.77908,0.79569,0.54184,1.09184,0.79632,1.41484,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
151,7498.82,0.96462,0.6499,1.12964,0.81592,0.79271,0.80256,0.54803,1.08693,0.77825,1.40698,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
152,7547.88,0.95512,0.64459,1.12843,0.84546,0.76736,0.80399,0.55145,1.0737,0.77417,1.39223,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
153,7597.03,0.95636,0.64584,1.12578,0.83604,0.78079,0.80598,0.54956,1.07935,0.77244,1.39207,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
154,7645.99,0.94553,0.63802,1.12282,0.82401,0.79359,0.80801,0.55358,1.06782,0.77554,1.3949,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
155,7694.99,0.95615,0.64337,1.126,0.82456,0.79386,0.79953,0.54614,1.06564,0.77663,1.39535,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
156,7743.98,0.94381,0.63385,1.11593,0.832,0.77791,0.79666,0.55316,1.07517,0.78617,1.40474,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
157,7793,0.94134,0.63291,1.11181,0.84071,0.77116,0.79744,0.55375,1.06487,0.7873,1.39813,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
158,7842.07,0.93655,0.63217,1.11512,0.84902,0.76856,0.79499,0.5542,1.06691,0.78433,1.39691,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
159,7891.19,0.92117,0.61933,1.11062,0.8429,0.76856,0.79809,0.55689,1.05596,0.78531,1.38621,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
160,7940.19,0.9353,0.62848,1.10744,0.84644,0.75979,0.79842,0.54999,1.05635,0.78639,1.38177,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
161,7989.26,0.92534,0.62045,1.10393,0.84002,0.77337,0.79922,0.55322,1.05297,0.7837,1.38229,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
162,8038.38,0.92681,0.61777,1.10207,0.84685,0.76918,0.79816,0.55455,1.04952,0.76363,1.38012,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
163,8087.54,0.92775,0.62653,1.10594,0.83879,0.77545,0.79478,0.55189,1.06153,0.77286,1.39908,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
164,8136.62,0.91347,0.61461,1.09613,0.83435,0.78011,0.79712,0.55711,1.05366,0.7701,1.39967,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
165,8185.75,0.90127,0.60332,1.09482,0.84851,0.76599,0.79944,0.5608,1.04811,0.77257,1.39508,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
166,8234.8,0.91519,0.62051,1.10886,0.83699,0.78027,0.79969,0.5611,1.04484,0.77721,1.38979,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
167,8284.05,0.91431,0.61669,1.10135,0.83654,0.77469,0.7963,0.55838,1.04598,0.77631,1.39585,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
168,8333.07,0.90269,0.60866,1.08735,0.82858,0.77908,0.80225,0.55988,1.03609,0.77791,1.3831,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
169,8382.16,0.90675,0.60592,1.09806,0.82986,0.7868,0.79652,0.55913,1.02941,0.78007,1.37409,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
170,8431.19,0.90604,0.61073,1.09147,0.83868,0.77785,0.79726,0.56022,1.02754,0.77297,1.37662,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
171,8480.21,0.89545,0.59958,1.09004,0.82379,0.79661,0.79833,0.55967,1.01866,0.77071,1.37337,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
172,8529.19,0.89386,0.60364,1.08988,0.83959,0.78551,0.80035,0.55949,1.02764,0.7727,1.38269,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
173,8578.25,0.88234,0.59448,1.07819,0.84091,0.77966,0.79993,0.56059,1.02197,0.76748,1.38364,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
174,8627.29,0.90844,0.60796,1.09385,0.81984,0.79254,0.8023,0.56494,1.0195,0.77244,1.37408,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
175,8676.54,0.88001,0.58907,1.07522,0.83036,0.78673,0.80172,0.56639,1.01192,0.77168,1.36989,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
176,8725.61,0.87224,0.58708,1.07698,0.83806,0.78375,0.80235,0.56698,1.00924,0.76882,1.36411,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
177,8774.77,0.87441,0.58536,1.07542,0.85218,0.77158,0.80113,0.56844,1.00533,0.78041,1.3614,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
178,8823.81,0.87183,0.59134,1.07548,0.83129,0.78551,0.7959,0.57006,0.99579,0.77587,1.35469,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
179,8872.67,0.87304,0.58567,1.07728,0.83837,0.78434,0.79884,0.56972,0.99254,0.76375,1.35789,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
180,8921.64,0.87253,0.58432,1.07785,0.84883,0.78434,0.80394,0.57545,0.99377,0.76032,1.36251,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
181,8970.85,0.856,0.57456,1.07018,0.84558,0.78726,0.80623,0.57926,0.99017,0.77001,1.35105,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
182,9019.72,0.86487,0.58193,1.0692,0.83113,0.79018,0.80338,0.57492,0.9926,0.77091,1.34928,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
183,9068.52,0.85558,0.57661,1.06309,0.84568,0.77732,0.80326,0.57733,0.98593,0.77145,1.34506,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
184,9117.55,0.87248,0.5882,1.0792,0.83857,0.78667,0.80028,0.57822,0.98708,0.76609,1.35401,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
185,9166.53,0.84711,0.57415,1.05964,0.84176,0.78038,0.80207,0.57753,0.98578,0.76411,1.35102,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
186,9215.45,0.85317,0.58475,1.06674,0.83639,0.78258,0.80639,0.58115,0.97112,0.76392,1.33968,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
187,9264.51,0.84795,0.57202,1.06082,0.84006,0.77974,0.80465,0.58124,0.97169,0.7631,1.34645,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
188,9313.5,0.8442,0.56841,1.06123,0.84382,0.77996,0.80779,0.58719,0.97259,0.75372,1.34874,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
189,9362.62,0.83214,0.5694,1.05334,0.84491,0.7769,0.80803,0.58734,0.9681,0.75458,1.34367,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
190,9411.7,0.84054,0.57403,1.06344,0.82378,0.79486,0.80837,0.58837,0.96893,0.74729,1.34644,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
191,9460.73,0.82657,0.56798,1.05175,0.83486,0.78083,0.80605,0.58936,0.96833,0.7432,1.34893,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
192,9509.83,0.84407,0.5726,1.05751,0.84382,0.77364,0.80756,0.59116,0.9665,0.74656,1.34703,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
193,9558.87,0.82523,0.56497,1.04804,0.8459,0.7796,0.80835,0.59373,0.96853,0.75068,1.35544,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
194,9607.85,0.81731,0.55817,1.0513,0.84279,0.78332,0.80796,0.59346,0.96389,0.7509,1.34934,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
195,9656.88,0.83706,0.56843,1.06298,0.83156,0.79193,0.80564,0.59547,0.96175,0.75216,1.34478,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
196,9705.92,0.82108,0.55939,1.04701,0.84826,0.77908,0.80568,0.59447,0.95339,0.74351,1.34012,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
197,9754.82,0.81821,0.54945,1.05093,0.85272,0.77557,0.8084,0.59808,0.94947,0.73815,1.33937,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
198,9803.92,0.8146,0.54966,1.04087,0.83466,0.79369,0.81173,0.59756,0.94503,0.74143,1.33108,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
199,9853.03,0.7991,0.5505,1.03792,0.84772,0.77732,0.80573,0.5959,0.95083,0.7387,1.34032,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
200,9902.03,0.80087,0.54311,1.03234,0.83634,0.78549,0.80345,0.59324,0.95285,0.73532,1.34614,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
201,9951.01,0.80559,0.55287,1.04283,0.83925,0.78317,0.80356,0.593,0.94805,0.73176,1.34106,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
202,10000.1,0.79932,0.54245,1.03748,0.83703,0.7805,0.80063,0.5919,0.94642,0.73962,1.33902,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
203,10051.9,0.79313,0.54089,1.03095,0.85569,0.77625,0.80324,0.59187,0.94248,0.73805,1.33339,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
204,10102.7,0.80806,0.55217,1.04279,0.85123,0.78025,0.80379,0.59248,0.93863,0.7411,1.3333,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
205,10152.9,0.7861,0.5368,1.02969,0.84659,0.77966,0.80174,0.59316,0.93444,0.73494,1.33478,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
206,10202.9,0.79705,0.54118,1.033,0.83972,0.78667,0.8044,0.59548,0.93409,0.73334,1.33989,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
207,10252.4,0.7868,0.54229,1.03147,0.84594,0.78317,0.80488,0.5962,0.93288,0.72856,1.34178,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
208,10302.3,0.7936,0.54712,1.03712,0.84393,0.78377,0.805,0.59846,0.92708,0.72909,1.33511,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
209,10352.2,0.78145,0.53803,1.02839,0.84228,0.78343,0.80493,0.59955,0.92719,0.73411,1.33521,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
210,10401.5,0.76611,0.5227,1.02006,0.83149,0.79778,0.80948,0.60474,0.92267,0.73215,1.33103,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
211,10450.8,0.77011,0.52962,1.01845,0.84408,0.782,0.80677,0.60447,0.91966,0.73077,1.32478,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
212,10500.2,0.77041,0.53739,1.02314,0.83873,0.77966,0.80745,0.60461,0.91806,0.72655,1.32283,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
213,10549.3,0.78542,0.53708,1.03137,0.83946,0.78234,0.80836,0.60453,0.91584,0.72599,1.3188,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
214,10598.8,0.7586,0.52499,1.01563,0.84017,0.78648,0.80933,0.6068,0.91149,0.72371,1.318,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
215,10648.2,0.76619,0.53098,1.01919,0.84056,0.7857,0.80971,0.6058,0.90951,0.7213,1.31702,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
216,10697.5,0.76766,0.52644,1.0223,0.83546,0.79018,0.81019,0.60679,0.90538,0.71989,1.31457,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
217,10746.9,0.76452,0.52895,1.01712,0.83532,0.79155,0.80854,0.60979,0.90387,0.71653,1.31651,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
218,10796.4,0.75605,0.52392,1.01145,0.83721,0.79051,0.81067,0.61127,0.90149,0.71227,1.31483,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068
219,10846,0.75194,0.51553,1.01534,0.83934,0.78434,0.80976,0.61381,0.90019,0.71375,1.3143,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672
220,10895.4,0.75499,0.51861,1.01499,0.83899,0.79252,0.81206,0.61372,0.89659,0.70993,1.31306,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276
221,10944.7,0.74808,0.52294,1.01494,0.84072,0.79427,0.81291,0.61392,0.89367,0.71209,1.311,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
222,10994.1,0.73021,0.51298,1.00495,0.83775,0.79066,0.81239,0.61546,0.89071,0.71445,1.30805,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484
223,11043.7,0.74967,0.51948,1.01471,0.83992,0.78843,0.81085,0.6164,0.88807,0.71172,1.30611,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088
224,11092.7,0.74082,0.51725,1.00969,0.84214,0.78571,0.8129,0.61859,0.88961,0.71445,1.30984,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692
225,11141.8,0.74382,0.50851,1.009,0.8379,0.79151,0.81288,0.61955,0.88974,0.71523,1.31133,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296
226,11190.9,0.73746,0.51235,1.00655,0.83788,0.79369,0.81285,0.62006,0.88751,0.714,1.30925,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
227,11240,0.73402,0.50211,1.0057,0.84352,0.78843,0.81342,0.62075,0.88609,0.71407,1.30967,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504
228,11289.1,0.72313,0.50008,1.00056,0.84075,0.79603,0.81497,0.62058,0.88671,0.71384,1.31224,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108
229,11338.1,0.73036,0.50739,1.00406,0.83876,0.79354,0.81604,0.6228,0.88268,0.70826,1.31063,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712
230,11387.2,0.72808,0.50652,1.00052,0.857,0.77849,0.81572,0.62349,0.87843,0.70291,1.3053,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316
231,11436.3,0.71793,0.49951,0.99729,0.85286,0.77919,0.81584,0.62429,0.87621,0.70393,1.30325,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
232,11485.4,0.72192,0.4997,0.99677,0.85936,0.77856,0.81576,0.62481,0.87776,0.70371,1.31093,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524
233,11534.6,0.71508,0.507,0.9954,0.85968,0.77849,0.81289,0.62294,0.87717,0.7073,1.31083,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128
234,11583.5,0.72206,0.50696,0.99937,0.85893,0.77791,0.81353,0.62271,0.87665,0.70612,1.31099,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732
235,11632.7,0.70767,0.49815,0.99007,0.85787,0.77966,0.81533,0.6249,0.87436,0.7034,1.30856,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336
236,11681.7,0.71519,0.50212,0.99598,0.85693,0.77715,0.81424,0.62457,0.87559,0.7061,1.31235,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
237,11730.8,0.70574,0.49264,0.98835,0.85582,0.77732,0.81314,0.62431,0.87926,0.70812,1.31676,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544
238,11779.8,0.70456,0.49276,0.99357,0.86382,0.7744,0.81333,0.62411,0.88139,0.71061,1.32033,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148
239,11828.7,0.70774,0.49935,0.99658,0.86114,0.77566,0.81307,0.62432,0.8786,0.70883,1.3156,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752
240,11877.7,0.70699,0.49126,0.9957,0.85282,0.78227,0.81394,0.62394,0.879,0.70969,1.3161,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356
241,11942.5,0.6536,0.43412,0.96788,0.85075,0.78375,0.81207,0.62149,0.88211,0.70669,1.32019,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
242,11991.3,0.62201,0.42317,0.95592,0.85099,0.78434,0.81341,0.62084,0.88472,0.70605,1.32011,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564
243,12040.2,0.60367,0.41566,0.94879,0.85255,0.78434,0.81361,0.62013,0.88493,0.70865,1.31807,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168
244,12089.1,0.59693,0.40784,0.94136,0.85292,0.78551,0.81445,0.62036,0.88376,0.7072,1.31625,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772
245,12137.9,0.59512,0.40796,0.94448,0.85327,0.78508,0.81507,0.62049,0.88432,0.70868,1.31504,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376
246,12186.8,0.58861,0.40881,0.94215,0.85308,0.78391,0.81564,0.62103,0.88514,0.71115,1.31658,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
247,12235.6,0.58122,0.40369,0.9381,0.85328,0.78517,0.81533,0.62101,0.88499,0.70881,1.31725,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584
248,12284.5,0.57949,0.40683,0.94042,0.85504,0.78551,0.81627,0.62282,0.88237,0.70741,1.31567,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188
249,12333.4,0.57477,0.40195,0.94031,0.85486,0.78551,0.81608,0.62338,0.88203,0.70688,1.31617,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792
250,12382.2,0.57945,0.4012,0.93614,0.85622,0.78609,0.81635,0.62398,0.88169,0.70713,1.31649,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396
